po_id,supplier_id,site_id,part_id,ordered_qty,promised_lead_time,qty_fill_rate,is_late
PO000410,SUP040,SITE06,P00003,18,50,0.9999994444447531,1
PO000411,SUP040,SITE06,P00003,28,48,0.9999996428572704,1
PO000412,SUP040,SITE06,P00003,16,46,0.9999993750003906,0
PO000413,SUP040,SITE06,P00003,25,50,0.8799996480001409,1
PO000414,SUP040,SITE06,P00003,25,55,0.99999960000016,0
PO000415,SUP040,SITE06,P00003,26,48,0.9999996153847633,1
PO000416,SUP040,SITE06,P00003,42,46,0.9999997619048185,1
PO000417,SUP040,SITE06,P00003,10,51,0.9999990000010001,1
PO000418,SUP040,SITE06,P00003,16,46,0.9999993750003906,1
PO000419,SUP040,SITE06,P00003,23,47,0.9999995652175804,1
PO000420,SUP040,SITE06,P00003,9,48,0.9999988888901234,0
PO000421,SUP040,SITE06,P00003,34,44,0.9999997058824394,1
PO000422,SUP040,SITE06,P00003,26,57,0.9999996153847633,0
PO000423,SUP040,SITE06,P00003,12,49,0.9999991666673611,1
PO000424,SUP040,SITE06,P00003,11,48,0.9999990909099173,0
PO000425,SUP040,SITE06,P00003,28,52,0.9999996428572704,0
PO000426,SUP040,SITE06,P00003,38,48,0.9999997368421745,0
PO000427,SUP040,SITE06,P00003,32,51,0.9999996875000976,1
PO000428,SUP040,SITE06,P00003,17,47,0.9999994117650519,1
PO000429,SUP040,SITE06,P00003,8,55,0.9999987500015626,1
PO000430,SUP040,SITE06,P00003,13,51,0.9999992307698226,1
PO000431,SUP040,SITE06,P00003,27,43,0.9999996296297669,1
PO000432,SUP040,SITE06,P00003,24,48,0.9999995833335069,1
PO000433,SUP040,SITE06,P00003,28,45,0.9999996428572704,0
PO000434,SUP040,SITE06,P00003,18,53,0.9999994444447531,1
PO000435,SUP040,SITE06,P00003,24,52,0.9999995833335069,1
PO000436,SUP040,SITE06,P00003,39,48,0.9999997435898093,1
PO000437,SUP040,SITE06,P00003,15,46,0.9999993333337778,1
PO000438,SUP040,SITE06,P00003,13,49,0.9999992307698226,1
PO000439,SUP040,SITE06,P00003,11,49,0.9999990909099173,1
PO000440,SUP040,SITE06,P00003,15,55,0.9999993333337778,0
PO000441,SUP040,SITE06,P00003,29,50,0.9999996551725328,1
PO000442,SUP040,SITE06,P00003,26,47,0.9999996153847633,1
PO000443,SUP040,SITE06,P00003,14,47,0.9285707653065962,0
PO000444,SUP034,SITE01,P00004,3,29,0.9999966666777778,1
PO000445,SUP034,SITE01,P00004,2,33,0.9999950000249999,1
PO000446,SUP034,SITE01,P00004,4,31,0.9999975000062501,0
PO000447,SUP034,SITE01,P00004,7,35,0.9999985714306123,0
PO000448,SUP034,SITE01,P00004,1,32,0.9999900000999989,0
PO000449,SUP034,SITE02,P00004,1,33,0.9999900000999989,0
PO000450,SUP034,SITE02,P00004,1,37,0.9999900000999989,0
PO000451,SUP034,SITE02,P00004,1,36,0.9999900000999989,1
PO000452,SUP034,SITE02,P00004,1,32,0.9999900000999989,0
PO000453,SUP034,SITE03,P00004,1,34,0.9999900000999989,1
PO000454,SUP034,SITE03,P00004,3,37,0.9999966666777778,1
PO000455,SUP034,SITE03,P00004,4,33,0.9999975000062501,1
PO000456,SUP034,SITE03,P00004,3,39,0.9999966666777778,0
PO000457,SUP034,SITE04,P00004,7,32,0.9999985714306123,1
PO000458,SUP034,SITE04,P00004,8,31,0.9999987500015626,1
PO000459,SUP034,SITE04,P00004,2,34,0.9999950000249999,0
PO000460,SUP034,SITE04,P00004,3,38,0.9999966666777778,0
PO000461,SUP034,SITE04,P00004,5,31,0.9999980000040001,0
PO000462,SUP034,SITE04,P00004,5,27,0.9999980000040001,0
PO000463,SUP034,SITE04,P00004,9,33,0.9999988888901234,0
PO000464,SUP034,SITE04,P00004,7,31,0.9999985714306123,1
PO000465,SUP034,SITE04,P00004,11,33,0.9999990909099173,1
PO000466,SUP034,SITE04,P00004,6,34,0.9999983333361112,0
PO000467,SUP034,SITE04,P00004,4,37,0.9999975000062501,1
PO000468,SUP034,SITE04,P00004,18,30,0.9999994444447531,1
PO000469,SUP034,SITE05,P00004,4,31,0.9999975000062501,1
PO000470,SUP034,SITE05,P00004,1,38,0.9999900000999989,1
PO000471,SUP034,SITE05,P00004,2,34,0.9999950000249999,1
PO000472,SUP034,SITE05,P00004,3,31,0.9999966666777778,0
PO000473,SUP034,SITE06,P00004,5,32,0.9999980000040001,0
PO000474,SUP034,SITE06,P00004,7,34,0.9999985714306123,1
PO000475,SUP034,SITE06,P00004,3,32,0.9999966666777778,0
PO000476,SUP034,SITE06,P00004,4,33,0.9999975000062501,0
PO000477,SUP034,SITE06,P00004,3,32,0.9999966666777778,0
PO000478,SUP034,SITE06,P00004,2,33,0.9999950000249999,1
PO000479,SUP034,SITE06,P00004,7,32,0.9999985714306123,1
PO000480,SUP024,SITE01,P00005,28,73,0.9999996428572704,1
PO000481,SUP024,SITE01,P00005,23,57,0.9999995652175804,0
PO000482,SUP024,SITE01,P00005,21,64,0.9999995238097505,1
PO000483,SUP024,SITE01,P00005,21,66,0.9999995238097505,0
PO000484,SUP024,SITE01,P00005,17,78,0.9999994117650519,0
PO000485,SUP024,SITE01,P00005,23,55,0.9999995652175804,1
PO000486,SUP024,SITE01,P00005,56,58,0.9999998214286032,0
PO000487,SUP024,SITE01,P00005,18,64,0.8888883950620028,0
PO000488,SUP024,SITE01,P00005,12,65,0.9999991666673611,0
PO000489,SUP024,SITE01,P00005,19,60,0.9999994736844876,1
PO000490,SUP024,SITE01,P00005,17,70,0.9999994117650519,1
PO000491,SUP024,SITE01,P00005,34,60,0.9999997058824394,1
PO000492,SUP024,SITE01,P00005,27,65,0.9999996296297669,1
PO000493,SUP024,SITE01,P00005,10,61,0.9999990000010001,1
PO000494,SUP024,SITE01,P00005,26,58,0.9999996153847633,0
PO000495,SUP024,SITE01,P00005,13,64,0.6153841420121985,1
PO000496,SUP024,SITE01,P00005,17,59,0.9999994117650519,0
PO000497,SUP024,SITE01,P00005,45,73,0.9999997777778271,1
PO000498,SUP024,SITE01,P00005,11,72,0.9999990909099173,1
PO000499,SUP024,SITE01,P00005,26,65,0.8846150443788291,0
PO000500,SUP024,SITE01,P00005,11,52,0.9999990909099173,0
PO000501,SUP024,SITE01,P00005,12,61,0.9999991666673611,1
PO000502,SUP024,SITE01,P00005,17,61,0.9999994117650519,1
PO000503,SUP024,SITE01,P00005,14,68,0.9999992857147959,1
PO000504,SUP024,SITE01,P00005,11,59,0.9999990909099173,0
PO000505,SUP024,SITE01,P00005,17,67,0.9999994117650519,1
PO000506,SUP024,SITE01,P00005,36,67,0.9999997222222993,1
PO000507,SUP024,SITE01,P00005,25,60,0.99999960000016,0
PO000508,SUP024,SITE01,P00005,10,63,0.9999990000010001,0
PO000509,SUP024,SITE01,P00005,26,64,0.9999996153847633,0
PO000510,SUP024,SITE01,P00005,17,59,0.9999994117650519,1
PO000511,SUP024,SITE01,P00005,4,56,0.9999975000062501,1
PO000512,SUP024,SITE01,P00005,43,74,0.9999997674419144,0
PO000513,SUP024,SITE01,P00005,6,48,0.9999983333361112,0
PO000514,SUP024,SITE01,P00005,13,64,0.9999992307698226,0
PO000515,SUP024,SITE02,P00005,18,53,0.9999994444447531,1
PO000516,SUP024,SITE02,P00005,36,64,0.9999997222222993,1
PO000517,SUP024,SITE02,P00005,11,62,0.9999990909099173,1
PO000518,SUP024,SITE02,P00005,23,61,0.9999995652175804,1
PO000519,SUP024,SITE02,P00005,16,63,0.8124994921878174,1
PO000520,SUP024,SITE02,P00005,42,58,0.9999997619048185,1
PO000521,SUP024,SITE02,P00005,24,65,0.9999995833335069,1
PO000522,SUP024,SITE02,P00005,23,64,0.9999995652175804,1
PO000523,SUP024,SITE02,P00005,12,66,0.9999991666673611,1
PO000524,SUP024,SITE02,P00005,21,54,0.8571424489797862,1
PO000525,SUP024,SITE02,P00005,24,61,0.9999995833335069,0
PO000526,SUP024,SITE02,P00005,13,72,0.9999992307698226,1
PO000527,SUP024,SITE02,P00005,8,70,0.8749989062513672,1
PO000528,SUP024,SITE02,P00005,4,59,0.9999975000062501,1
PO000529,SUP024,SITE02,P00005,15,73,0.9333327111115259,1
PO000530,SUP024,SITE02,P00005,15,61,0.9999993333337778,1
PO000531,SUP024,SITE02,P00005,17,65,0.9999994117650519,1
PO000532,SUP024,SITE02,P00005,18,59,0.9999994444447531,0
PO000533,SUP024,SITE02,P00005,11,58,0.9999990909099173,1
PO000534,SUP024,SITE02,P00005,27,58,0.9999996296297669,1
PO000535,SUP024,SITE02,P00005,9,62,0.7777769135812072,0
PO000536,SUP024,SITE02,P00005,26,68,0.9999996153847633,1
PO000537,SUP024,SITE02,P00005,9,62,0.9999988888901234,1
PO000538,SUP024,SITE02,P00005,13,71,0.9999992307698226,1
PO000539,SUP024,SITE02,P00005,27,66,0.9999996296297669,1
PO000540,SUP024,SITE02,P00005,15,65,0.9999993333337778,0
PO000541,SUP024,SITE02,P00005,5,55,0.9999980000040001,1
PO000542,SUP024,SITE02,P00005,8,67,0.9999987500015626,1
PO000543,SUP024,SITE02,P00005,9,63,0.9999988888901234,1
PO000544,SUP024,SITE02,P00005,15,64,0.9999993333337778,1
PO000545,SUP024,SITE02,P00005,12,72,0.9999991666673611,0
PO000546,SUP024,SITE02,P00005,23,57,0.9999995652175804,0
PO000547,SUP024,SITE03,P00005,71,67,0.9999998591549494,1
PO000548,SUP024,SITE03,P00005,24,62,0.9999995833335069,1
PO000549,SUP024,SITE03,P00005,21,61,0.9999995238097505,1
PO000550,SUP024,SITE03,P00005,19,78,0.9999994736844876,1
PO000551,SUP024,SITE03,P00005,23,62,0.9999995652175804,0
PO000552,SUP024,SITE03,P00005,32,61,0.9999996875000976,1
PO000553,SUP024,SITE03,P00005,31,66,0.9999996774194589,0
PO000554,SUP024,SITE03,P00005,61,71,0.9999998360656006,1
PO000555,SUP024,SITE03,P00005,38,71,0.9999997368421745,1
PO000556,SUP024,SITE03,P00005,15,61,0.9999993333337778,1
PO000557,SUP024,SITE03,P00005,14,76,0.9999992857147959,1
PO000558,SUP024,SITE03,P00005,26,71,0.9230765680474738,1
PO000559,SUP024,SITE03,P00005,23,59,0.9999995652175804,1
PO000560,SUP024,SITE03,P00005,19,59,0.9999994736844876,1
PO000561,SUP024,SITE03,P00005,23,59,0.9999995652175804,0
PO000562,SUP024,SITE03,P00005,33,50,0.9999996969697887,1
PO000563,SUP024,SITE03,P00005,45,66,0.9999997777778271,1
PO000564,SUP024,SITE03,P00005,31,75,0.9999996774194589,0
PO000565,SUP024,SITE03,P00005,34,65,0.9999997058824394,1
PO000566,SUP024,SITE03,P00005,27,66,0.9999996296297669,0
PO000567,SUP024,SITE03,P00005,15,64,0.7333328444447704,0
PO000568,SUP024,SITE03,P00005,14,59,0.9999992857147959,1
PO000569,SUP024,SITE03,P00005,33,65,0.9999996969697887,1
PO000570,SUP024,SITE03,P00005,79,64,0.9999998734177376,1
PO000571,SUP024,SITE03,P00005,59,48,0.6101693881068834,0
PO000572,SUP024,SITE03,P00005,84,53,0.9999998809523951,1
PO000573,SUP024,SITE03,P00005,51,55,0.999999803921607,0
PO000574,SUP024,SITE03,P00005,30,66,0.9999996666667778,1
PO000575,SUP024,SITE03,P00005,29,59,0.9999996551725328,1
PO000576,SUP024,SITE03,P00005,44,64,0.9999997727273243,1
PO000577,SUP024,SITE03,P00005,25,69,0.99999960000016,1
PO000578,SUP024,SITE03,P00005,45,60,0.9999997777778271,0
PO000579,SUP024,SITE03,P00005,93,71,0.9999998924731298,1
PO000580,SUP024,SITE03,P00005,44,67,0.8181816322314471,1
PO000581,SUP024,SITE03,P00005,62,65,0.9999998387097034,0
PO000582,SUP024,SITE04,P00005,65,65,0.9999998461538697,0
PO000583,SUP024,SITE04,P00005,28,59,0.9999996428572704,1
PO000584,SUP024,SITE04,P00005,26,64,0.9999996153847633,1
PO000585,SUP024,SITE04,P00005,10,63,0.9999990000010001,0
PO000586,SUP024,SITE04,P00005,19,68,0.9999994736844876,0
PO000587,SUP024,SITE04,P00005,21,67,0.8571424489797862,0
PO000588,SUP024,SITE04,P00005,34,65,0.9999997058824394,1
PO000589,SUP024,SITE04,P00005,23,72,0.9999995652175804,1
PO000590,SUP024,SITE04,P00005,23,76,0.9999995652175804,1
PO000591,SUP024,SITE04,P00005,66,59,0.9999998484848714,0
PO000592,SUP024,SITE04,P00005,17,71,0.9999994117650519,0
PO000593,SUP024,SITE04,P00005,29,54,0.9999996551725328,1
PO000594,SUP024,SITE04,P00005,100,68,0.609999939000006,0
PO000595,SUP024,SITE04,P00005,29,58,0.9999996551725328,1
PO000596,SUP024,SITE04,P00005,75,64,0.9999998666666844,1
PO000597,SUP024,SITE04,P00005,11,68,0.8181810743808415,0
PO000598,SUP024,SITE04,P00005,13,71,0.9999992307698226,1
PO000599,SUP024,SITE04,P00005,31,67,0.9354835691988487,1
PO000600,SUP024,SITE04,P00005,22,57,0.9999995454547521,1
PO000601,SUP024,SITE04,P00005,38,64,0.9999997368421745,1
PO000602,SUP024,SITE04,P00005,35,64,0.9999997142857958,1
PO000603,SUP024,SITE04,P00005,17,66,0.9999994117650519,1
PO000604,SUP024,SITE04,P00005,26,67,0.9999996153847633,1
PO000605,SUP024,SITE04,P00005,55,55,0.9999998181818511,1
PO000606,SUP024,SITE04,P00005,23,57,0.9999995652175804,1
PO000607,SUP024,SITE04,P00005,15,64,0.9999993333337778,1
PO000608,SUP024,SITE04,P00005,27,70,0.9999996296297669,1
PO000609,SUP024,SITE04,P00005,16,58,0.6874995703127685,1
PO000610,SUP024,SITE04,P00005,19,61,0.9999994736844876,1
PO000611,SUP024,SITE04,P00005,26,57,0.9999996153847633,1
PO000612,SUP024,SITE04,P00005,16,71,0.9999993750003906,1
PO000613,SUP024,SITE04,P00005,36,62,0.9999997222222993,1
PO000614,SUP024,SITE04,P00005,35,65,0.9999997142857958,0
PO000615,SUP024,SITE04,P00005,113,65,0.9999999115044326,1
PO000616,SUP024,SITE04,P00005,64,61,0.9999998437500244,0
PO000617,SUP024,SITE05,P00005,36,62,0.9999997222222993,0
PO000618,SUP024,SITE05,P00005,21,68,0.9999995238097505,0
PO000619,SUP024,SITE05,P00005,23,78,0.9999995652175804,1
PO000620,SUP024,SITE05,P00005,22,63,0.9999995454547521,1
PO000621,SUP024,SITE05,P00005,22,62,0.9999995454547521,0
PO000622,SUP024,SITE05,P00005,28,56,0.9999996428572704,1
PO000623,SUP024,SITE05,P00005,10,64,0.5999994000006,1
PO000624,SUP024,SITE05,P00005,30,64,0.9999996666667778,1
PO000625,SUP024,SITE05,P00005,6,59,0.9999983333361112,1
PO000626,SUP024,SITE05,P00005,31,64,0.9999996774194589,1
PO000627,SUP024,SITE05,P00005,38,73,0.8947366066482614,1
PO000628,SUP024,SITE05,P00005,33,69,0.9999996969697887,1
PO000629,SUP024,SITE05,P00005,14,60,0.9999992857147959,0
PO000630,SUP024,SITE05,P00005,23,69,0.9999995652175804,1
PO000631,SUP024,SITE05,P00005,27,73,0.9999996296297669,1
PO000632,SUP024,SITE05,P00005,27,62,0.9999996296297669,0
PO000633,SUP024,SITE05,P00005,24,59,0.9999995833335069,0
PO000634,SUP024,SITE05,P00005,17,52,0.8235289273359251,1
PO000635,SUP024,SITE05,P00005,17,58,0.9999994117650519,1
PO000636,SUP024,SITE05,P00005,14,61,0.9999992857147959,0
PO000637,SUP024,SITE05,P00005,28,63,0.7857140051021411,0
PO000638,SUP024,SITE05,P00005,73,66,0.9999998630137173,1
PO000639,SUP024,SITE05,P00005,23,62,0.9999995652175804,1
PO000640,SUP024,SITE05,P00005,62,68,0.9999998387097034,1
PO000641,SUP024,SITE05,P00005,32,70,0.9999996875000976,0
PO000642,SUP024,SITE05,P00005,23,75,0.9999995652175804,0
PO000643,SUP024,SITE05,P00005,17,68,0.7647054325262161,0
PO000644,SUP024,SITE05,P00005,26,63,0.9999996153847633,1
PO000645,SUP024,SITE05,P00005,48,58,0.99999979166671,1
PO000646,SUP024,SITE05,P00005,9,67,0.666665925926749,0
PO000647,SUP024,SITE05,P00005,17,61,0.9999994117650519,1
PO000648,SUP024,SITE05,P00005,21,60,0.9999995238097505,0
PO000649,SUP024,SITE05,P00005,44,62,0.9999997727273243,1
PO000650,SUP024,SITE05,P00005,39,60,0.9999997435898093,1
PO000651,SUP024,SITE05,P00005,34,67,0.9999997058824394,0
PO000652,SUP024,SITE06,P00005,128,62,0.9999999218750061,0
PO000653,SUP024,SITE06,P00005,58,69,0.9999998275862366,1
PO000654,SUP024,SITE06,P00005,17,61,0.9999994117650519,0
PO000655,SUP024,SITE06,P00005,14,63,0.9999992857147959,1
PO000656,SUP024,SITE06,P00005,55,61,0.9999998181818511,1
PO000657,SUP024,SITE06,P00005,37,58,0.9999997297298027,1
PO000658,SUP024,SITE06,P00005,32,65,0.9999996875000976,0
PO000659,SUP024,SITE06,P00005,59,66,0.9999998305085033,0
PO000660,SUP024,SITE06,P00005,76,65,0.9999998684210699,1
PO000661,SUP024,SITE06,P00005,104,73,0.9999999038461631,1
PO000662,SUP024,SITE06,P00005,47,63,0.9999997872340878,1
PO000663,SUP024,SITE06,P00005,56,57,0.9999998214286032,1
PO000664,SUP024,SITE06,P00005,69,64,0.9999998550724847,0
PO000665,SUP024,SITE06,P00005,59,59,0.9999998305085033,1
PO000666,SUP024,SITE06,P00005,46,58,0.9999997826087429,1
PO000667,SUP024,SITE06,P00005,80,68,0.9999998750000156,1
PO000668,SUP024,SITE06,P00005,15,73,0.9999993333337778,1
PO000669,SUP024,SITE06,P00005,30,58,0.9999996666667778,1
PO000670,SUP024,SITE06,P00005,69,70,0.710144824616692,1
PO000671,SUP024,SITE06,P00005,94,66,0.9999998936170326,0
PO000672,SUP024,SITE06,P00005,42,67,0.7142855442177275,1
PO000673,SUP024,SITE06,P00005,108,64,0.999999907407416,0
PO000674,SUP024,SITE06,P00005,57,63,0.9999998245614342,1
PO000675,SUP024,SITE06,P00005,36,70,0.9999997222222993,1
PO000676,SUP024,SITE06,P00005,69,59,0.9999998550724847,1
PO000677,SUP024,SITE06,P00005,79,69,0.9999998734177376,1
PO000678,SUP024,SITE06,P00005,45,64,0.9999997777778271,1
PO000679,SUP024,SITE06,P00005,34,72,0.7647056574395125,1
PO000680,SUP024,SITE06,P00005,35,61,0.7142855102041399,1
PO000681,SUP024,SITE06,P00005,30,62,0.9999996666667778,1
PO000682,SUP024,SITE06,P00005,52,63,0.9999998076923446,1
PO000683,SUP024,SITE06,P00005,73,59,0.9999998630137173,1
PO000684,SUP024,SITE06,P00005,35,56,0.9999997142857958,1
PO000685,SUP024,SITE06,P00005,83,64,0.9999998795180868,0
PO000686,SUP024,SITE06,P00005,74,64,0.9999998648648831,0
PO000687,SUP002,SITE01,P00006,15,78,0.9999993333337778,1
PO000688,SUP002,SITE01,P00006,18,68,0.9999994444447531,1
PO000689,SUP002,SITE01,P00006,23,74,0.9999995652175804,0
PO000690,SUP002,SITE01,P00006,14,74,0.9999992857147959,1
PO000691,SUP002,SITE01,P00006,8,69,0.9999987500015626,1
PO000692,SUP002,SITE01,P00006,14,71,0.9999992857147959,1
PO000693,SUP002,SITE01,P00006,13,73,0.9999992307698226,1
PO000694,SUP002,SITE01,P00006,10,66,0.9999990000010001,1
PO000695,SUP002,SITE01,P00006,20,65,0.9999995000002501,0
PO000696,SUP002,SITE01,P00006,6,72,0.9999983333361112,1
PO000697,SUP002,SITE01,P00006,6,66,0.9999983333361112,1
PO000698,SUP002,SITE01,P00006,4,67,0.9999975000062501,1
PO000699,SUP002,SITE01,P00006,35,65,0.9999997142857958,1
PO000700,SUP002,SITE01,P00006,22,72,0.9999995454547521,1
PO000701,SUP002,SITE01,P00006,7,65,0.9999985714306123,0
PO000702,SUP002,SITE01,P00006,6,67,0.9999983333361112,1
PO000703,SUP002,SITE01,P00006,11,67,0.9999990909099173,1
PO000704,SUP002,SITE01,P00006,11,72,0.9999990909099173,1
PO000705,SUP002,SITE01,P00006,11,58,0.9999990909099173,1
PO000706,SUP002,SITE01,P00006,10,74,0.9999990000010001,1
PO000707,SUP002,SITE01,P00006,14,73,0.9999992857147959,1
PO000708,SUP002,SITE01,P00006,19,66,0.9999994736844876,0
PO000709,SUP002,SITE01,P00006,12,79,0.9999991666673611,0
PO000710,SUP002,SITE01,P00006,8,57,0.6249992187509766,0
PO000711,SUP002,SITE01,P00006,14,67,0.9999992857147959,1
PO000712,SUP002,SITE01,P00006,26,66,0.9999996153847633,1
PO000713,SUP002,SITE01,P00006,31,83,0.9999996774194589,1
PO000714,SUP002,SITE02,P00006,12,69,0.9999991666673611,1
PO000715,SUP002,SITE02,P00006,10,69,0.9999990000010001,1
PO000716,SUP002,SITE02,P00006,9,75,0.9999988888901234,1
PO000717,SUP002,SITE02,P00006,4,74,0.9999975000062501,1
PO000718,SUP002,SITE02,P00006,21,58,0.9999995238097505,1
PO000719,SUP002,SITE02,P00006,22,70,0.9999995454547521,0
PO000720,SUP002,SITE02,P00006,16,63,0.9999993750003906,1
PO000721,SUP002,SITE02,P00006,27,70,0.9999996296297669,1
PO000722,SUP002,SITE02,P00006,19,63,0.6842101662051757,1
PO000723,SUP002,SITE02,P00006,4,71,0.9999975000062501,0
PO000724,SUP002,SITE02,P00006,11,80,0.6363630578517656,1
PO000725,SUP002,SITE02,P00006,25,65,0.99999960000016,1
PO000726,SUP002,SITE02,P00006,17,62,0.9999994117650519,1
PO000727,SUP002,SITE02,P00006,18,69,0.9999994444447531,1
PO000728,SUP002,SITE02,P00006,11,62,0.9999990909099173,0
PO000729,SUP002,SITE02,P00006,17,60,0.9999994117650519,0
PO000730,SUP002,SITE02,P00006,15,72,0.9999993333337778,1
PO000731,SUP002,SITE02,P00006,22,74,0.9090904958679564,1
PO000732,SUP002,SITE02,P00006,27,68,0.9999996296297669,1
PO000733,SUP002,SITE02,P00006,18,63,0.9999994444447531,1
PO000734,SUP002,SITE02,P00006,17,63,0.9999994117650519,1
PO000735,SUP002,SITE02,P00006,5,64,0.9999980000040001,1
PO000736,SUP002,SITE02,P00006,14,62,0.9999992857147959,1
PO000737,SUP002,SITE02,P00006,23,79,0.9999995652175804,0
PO000738,SUP002,SITE02,P00006,8,63,0.9999987500015626,1
PO000739,SUP002,SITE02,P00006,14,72,0.9999992857147959,0
PO000740,SUP002,SITE03,P00006,28,68,0.9999996428572704,1
PO000741,SUP002,SITE03,P00006,45,71,0.9999997777778271,0
PO000742,SUP002,SITE03,P00006,28,67,0.9999996428572704,1
PO000743,SUP002,SITE03,P00006,18,58,0.9999994444447531,1
PO000744,SUP002,SITE03,P00006,19,67,0.9999994736844876,0
PO000745,SUP002,SITE03,P00006,13,71,0.9999992307698226,0
PO000746,SUP002,SITE03,P00006,22,58,0.9999995454547521,0
PO000747,SUP002,SITE03,P00006,17,70,0.9999994117650519,1
PO000748,SUP002,SITE03,P00006,11,77,0.9999990909099173,1
PO000749,SUP002,SITE03,P00006,25,59,0.7199997120001153,0
PO000750,SUP002,SITE03,P00006,11,72,0.9999990909099173,1
PO000751,SUP002,SITE03,P00006,47,72,0.9999997872340878,0
PO000752,SUP002,SITE03,P00006,30,68,0.9999996666667778,1
PO000753,SUP002,SITE03,P00006,24,69,0.9999995833335069,0
PO000754,SUP002,SITE03,P00006,80,77,0.8624998921875134,1
PO000755,SUP002,SITE03,P00006,22,73,0.6818178719009673,1
PO000756,SUP002,SITE03,P00006,63,63,0.9999998412698664,1
PO000757,SUP002,SITE03,P00006,69,76,0.9999998550724847,0
PO000758,SUP002,SITE03,P00006,45,72,0.9999997777778271,1
PO000759,SUP002,SITE03,P00006,10,73,0.9999990000010001,0
PO000760,SUP002,SITE03,P00006,10,61,0.7999992000008,1
PO000761,SUP002,SITE03,P00006,17,62,0.9999994117650519,0
PO000762,SUP002,SITE03,P00006,30,69,0.9999996666667778,0
PO000763,SUP002,SITE03,P00006,17,67,0.9999994117650519,0
PO000764,SUP002,SITE03,P00006,30,59,0.9999996666667778,0
PO000765,SUP002,SITE03,P00006,27,70,0.9999996296297669,1
PO000766,SUP002,SITE03,P00006,10,65,0.9999990000010001,1
PO000767,SUP002,SITE03,P00006,51,66,0.999999803921607,1
PO000768,SUP002,SITE03,P00006,25,82,0.99999960000016,1
PO000769,SUP002,SITE03,P00006,34,72,0.9999997058824394,1
PO000770,SUP002,SITE03,P00006,24,62,0.9999995833335069,0
PO000771,SUP002,SITE03,P00006,22,73,0.9999995454547521,1
PO000772,SUP002,SITE03,P00006,27,70,0.9999996296297669,1
PO000773,SUP002,SITE03,P00006,15,68,0.9999993333337778,1
PO000774,SUP002,SITE03,P00006,16,67,0.8749994531253418,1
PO000775,SUP002,SITE04,P00006,9,69,0.9999988888901234,0
PO000776,SUP002,SITE04,P00006,13,64,0.9999992307698226,1
PO000777,SUP002,SITE04,P00006,13,69,0.9999992307698226,1
PO000778,SUP002,SITE04,P00006,17,77,0.9999994117650519,0
PO000779,SUP002,SITE04,P00006,34,66,0.9999997058824394,1
PO000780,SUP002,SITE04,P00006,22,55,0.9999995454547521,1
PO000781,SUP002,SITE04,P00006,31,65,0.9999996774194589,1
PO000782,SUP002,SITE04,P00006,46,70,0.9999997826087429,1
PO000783,SUP002,SITE04,P00006,79,71,0.9999998734177376,1
PO000784,SUP002,SITE04,P00006,30,69,0.9999996666667778,0
PO000785,SUP002,SITE04,P00006,33,65,0.6969694857668224,1
PO000786,SUP002,SITE04,P00006,40,61,0.9999997500000625,1
PO000787,SUP002,SITE04,P00006,82,73,0.9999998780487953,1
PO000788,SUP002,SITE04,P00006,44,69,0.9999997727273243,1
PO000789,SUP002,SITE04,P00006,71,60,0.9999998591549494,1
PO000790,SUP002,SITE04,P00006,17,70,0.9999994117650519,1
PO000791,SUP002,SITE04,P00006,70,71,0.9999998571428775,1
PO000792,SUP002,SITE04,P00006,63,72,0.9999998412698664,1
